,years,Category,comments,views
16883,2017,technology/science,92,899560
16884,2017,education,45,1345520
16885,2017,personal/work,45,1345520
16886,2017,education,45,1345520
16887,2017,technology/science,45,1345520
16888,2017,technology/science,45,1345520
16889,2017,technology/science,45,1345520
16890,2017,technology/science,45,1345520
16891,2017,personal/work,45,1345520
16892,2017,technology/science,45,1345520
16893,2017,technology/science,45,1345520
16894,2017,education,45,1345520
16895,2017,TED ,116,1614524
16896,2017,education,116,1614524
16897,2017,personal/work,116,1614524
16898,2017,personal/work,116,1614524
16899,2017,technology/science,116,1614524
16900,2017,technology/science,116,1614524
16901,2017,society,116,1614524
16902,2017,personal/work,116,1614524
16903,2017,society,116,1614524
16904,2017,education,116,1614524
16905,2017,society,116,1614524
16906,2017,society,116,1614524
16907,2017,education,116,1614524
16908,2017,society,116,1614524
16909,2017,TED ,43,1802516
16910,2017,personal/work,43,1802516
16911,2017,personal/work,43,1802516
16912,2017,society,43,1802516
16913,2017,personal/work,43,1802516
16914,2017,personal/work,43,1802516
16915,2017,personal/work,43,1802516
16916,2017,personal/work,43,1802516
16917,2017,personal/work,43,1802516
16918,2017,society,43,1802516
16919,2017,personal/work,43,1802516
16920,2017,personal/work,43,1802516
16921,2017,personal/work,43,1802516
16922,2017,personal/work,43,1802516
16923,2017,society,58,1284067
16924,2017,society,58,1284067
16925,2017,society,58,1284067
16926,2017,society,58,1284067
16927,2017,society,58,1284067
16928,2017,education,58,1284067
16929,2017,society,58,1284067
16930,2017,environment/nature,58,1284067
16931,2017,personal/work,58,1284067
16932,2017,society,58,1284067
16933,2017,technology/science,58,1284067
16934,2017,TED ,18,992523
16935,2017,personal/work,18,992523
16936,2017,technology/science,18,992523
16937,2017,personal/work,18,992523
16938,2017,technology/science,18,992523
16939,2017,technology/science,18,992523
16940,2017,technology/science,18,992523
16941,2017,technology/science,18,992523
16942,2017,education,18,992523
16943,2017,education,18,992523
16944,2017,technology/science,18,992523
16945,2017,technology/science,18,992523
16946,2017,personal/work,18,992523
16947,2017,technology/science,18,992523
16948,2017,personal/work,18,992523
16949,2017,technology/science,18,992523
16950,2017,technology/science,18,992523
16951,2017,personal/work,18,992523
16952,2017,TED ,43,1059199
16953,2017,environment/nature,43,1059199
16954,2017,personal/work,43,1059199
16955,2017,environment/nature,43,1059199
16956,2017,technology/science,43,1059199
16957,2017,environment/nature,43,1059199
16958,2017,environment/nature,43,1059199
16959,2017,personal/work,43,1059199
16960,2017,personal/work,43,1059199
16961,2017,technology/science,43,1059199
16962,2017,education,43,1059199
16963,2017,environment/nature,43,1059199
16964,2017,technology/science,43,1059199
16965,2017,technology/science,43,1059199
16966,2017,education,43,1059199
16967,2017,personal/work,43,1059199
16968,2017,personal/work,43,1059199
16969,2017,technology/science,43,1059199
16970,2017,technology/science,43,1059199
16971,2017,environment/nature,43,1059199
16972,2017,technology/science,43,1059199
16973,2017,environment/nature,43,1059199
16974,2017,technology/science,43,1059199
16975,2017,society,43,1059199
16976,2017,society,31,1147037
16977,2017,society,31,1147037
16978,2017,personal/work,31,1147037
16979,2017,personal/work,31,1147037
16980,2017,personal/work,31,1147037
16981,2017,personal/work,31,1147037
16982,2017,personal/work,31,1147037
16983,2017,society,31,1147037
16984,2017,personal/work,31,1147037
16985,2017,society,31,1147037
16986,2017,society,31,1147037
16987,2017,personal/work,31,1147037
16988,2017,society,31,1147037
16989,2017,personal/work,31,1147037
16990,2017,technology/science,31,1147037
16991,2017,technology/science,31,1147037
16992,2017,personal/work,31,1147037
16993,2017,personal/work,31,1147037
16994,2017,technology/science,266,1406574
16995,2017,TED ,266,1406574
16996,2017,personal/work,266,1406574
16997,2017,culture,266,1406574
16998,2017,technology/science,266,1406574
16999,2017,technology/science,266,1406574
17000,2017,technology/science,266,1406574
17001,2017,education,266,1406574
17002,2017,technology/science,266,1406574
17003,2017,technology/science,266,1406574
17004,2017,technology/science,266,1406574
17005,2017,environment/nature,266,1406574
17006,2017,personal/work,266,1406574
17007,2017,technology/science,266,1406574
17008,2017,technology/science,266,1406574
17009,2017,technology/science,360,1422701
17010,2017,technology/science,360,1422701
17011,2017,personal/work,360,1422701
17012,2017,technology/science,360,1422701
17013,2017,personal/work,360,1422701
17014,2017,technology/science,360,1422701
17015,2017,technology/science,360,1422701
17016,2017,technology/science,360,1422701
17017,2017,technology/science,360,1422701
17018,2017,technology/science,360,1422701
17019,2017,technology/science,360,1422701
17020,2017,personal/work,360,1422701
17021,2017,technology/science,360,1422701
17022,2017,culture,360,1422701
17023,2017,technology/science,360,1422701
17024,2017,technology/science,360,1422701
17025,2017,personal/work,360,1422701
17026,2017,environment/nature,14,827288
17027,2017,TED ,14,827288
17028,2017,technology/science,14,827288
17029,2017,environment/nature,14,827288
17030,2017,culture,14,827288
17031,2017,environment/nature,14,827288
17032,2017,technology/science,14,827288
17033,2017,environment/nature,14,827288
17034,2017,environment/nature,14,827288
17035,2017,technology/science,14,827288
17036,2017,society,14,827288
17037,2017,education,14,827288
17038,2017,personal/work,14,827288
17039,2017,environment/nature,14,827288
17040,2017,culture,14,827288
17041,2017,environment/nature,14,827288
17042,2017,society,128,1243853
17043,2017,TED ,128,1243853
17044,2017,personal/work,128,1243853
17045,2017,society,128,1243853
17046,2017,personal/work,128,1243853
17047,2017,society,128,1243853
17048,2017,personal/work,128,1243853
17049,2017,society,128,1243853
17050,2017,education,128,1243853
17051,2017,society,128,1243853
17052,2017,personal/work,128,1243853
17053,2017,society,128,1243853
17054,2017,society,128,1243853
17055,2017,society,128,1243853
17056,2017,society,128,1243853
17057,2017,society,92,1082248
17058,2017,society,92,1082248
17059,2017,society,92,1082248
17060,2017,society,92,1082248
17061,2017,society,92,1082248
17062,2017,TED ,92,1082248
17063,2017,technology/science,92,1082248
17064,2017,technology/science,92,1082248
17065,2017,education,92,1082248
17066,2017,personal/work,92,1082248
17067,2017,technology/science,92,1082248
17068,2017,technology/science,92,1082248
17069,2017,technology/science,92,1082248
17070,2017,personal/work,92,1082248
17071,2017,technology/science,92,1082248
17072,2017,education,92,1082248
17073,2017,technology/science,92,1082248
17074,2017,environment/nature,92,1082248
17075,2017,education,92,1082248
17076,2017,technology/science,92,1082248
17077,2017,technology/science,92,1082248
17078,2017,technology/science,92,1082248
17079,2017,technology/science,92,1082248
17080,2017,technology/science,92,1082248
17081,2017,education,31,1035995
17082,2017,technology/science,31,1035995
17083,2017,personal/work,31,1035995
17084,2017,technology/science,31,1035995
17085,2017,environment/nature,31,1035995
17086,2017,personal/work,31,1035995
17087,2017,personal/work,31,1035995
17088,2017,technology/science,31,1035995
17089,2017,environment/nature,31,1035995
17090,2017,technology/science,31,1035995
17091,2017,personal/work,31,1035995
17092,2017,society,31,1035995
17093,2017,education,31,1035995
17094,2017,environment/nature,31,1035995
17095,2017,society,31,1035995
17096,2017,society,31,1035995
17097,2017,society,31,1035995
17098,2017,society,54,1304221
17099,2017,society,54,1304221
17100,2017,society,54,1304221
17101,2017,society,54,1304221
17102,2017,society,59,1195885
17103,2017,society,59,1195885
17104,2017,TED ,59,1195885
17105,2017,personal/work,59,1195885
17106,2017,education,59,1195885
17107,2017,personal/work,59,1195885
17108,2017,personal/work,59,1195885
17109,2017,personal/work,59,1195885
17110,2017,society,59,1195885
17111,2017,personal/work,59,1195885
17112,2017,society,59,1195885
17113,2017,technology/science,59,1195885
17114,2017,technology/science,59,1195885
17115,2017,technology/science,59,1195885
17116,2017,technology/science,29,958917
17117,2017,technology/science,29,958917
17118,2017,technology/science,29,958917
17119,2017,education,29,958917
17120,2017,technology/science,29,958917
17121,2017,technology/science,29,958917
17122,2017,technology/science,29,958917
17123,2017,personal/work,29,958917
17124,2017,technology/science,29,958917
17125,2017,technology/science,29,958917
17126,2017,education,29,958917
17127,2017,technology/science,29,958917
17128,2017,personal/work,29,958917
17129,2017,technology/science,29,958917
17130,2017,society,29,958917
17131,2017,society,29,958917
17132,2017,society,29,958917
17133,2017,environment/nature,29,958917
17134,2017,society,29,958917
17135,2017,environment/nature,29,958917
17136,2017,society,20,799873
17137,2017,society,20,799873
17138,2017,society,20,799873
17139,2017,education,20,799873
17140,2017,society,20,799873
17141,2017,society,20,799873
17142,2017,society,20,799873
17143,2017,society,20,799873
17144,2017,society,20,799873
17145,2017,personal/work,20,799873
17146,2017,personal/work,20,799873
17147,2017,personal/work,20,799873
17148,2017,technology/science,20,799873
17149,2017,environment/nature,20,799873
17150,2017,personal/work,20,799873
17151,2017,personal/work,20,799873
17152,2017,technology/science,20,799873
17153,2017,technology/science,20,799873
17154,2017,technology/science,20,799873
17155,2017,technology/science,20,799873
17156,2017,technology/science,20,799873
17157,2017,technology/science,20,799873
17158,2017,culture,20,799873
17159,2017,TED ,34,1369939
17160,2017,technology/science,34,1369939
17161,2017,personal/work,34,1369939
17162,2017,personal/work,34,1369939
17163,2017,technology/science,34,1369939
17164,2017,education,34,1369939
17165,2017,education,34,1369939
17166,2017,personal/work,34,1369939
17167,2017,technology/science,34,1369939
17168,2017,technology/science,34,1369939
17169,2017,society,34,1369939
17170,2017,technology/science,34,1369939
17171,2017,TED ,105,2031509
17172,2017,education,105,2031509
17173,2017,society,105,2031509
17174,2017,personal/work,105,2031509
17175,2017,personal/work,105,2031509
17176,2017,personal/work,105,2031509
17177,2017,culture,105,2031509
17178,2017,personal/work,105,2031509
17179,2017,personal/work,105,2031509
17180,2017,education,105,2031509
17181,2017,personal/work,105,2031509
17182,2017,society,133,2359347
17183,2017,TED ,133,2359347
17184,2017,technology/science,133,2359347
17185,2017,personal/work,133,2359347
17186,2017,technology/science,133,2359347
17187,2017,personal/work,133,2359347
17188,2017,technology/science,133,2359347
17189,2017,personal/work,133,2359347
17190,2017,technology/science,133,2359347
17191,2017,personal/work,133,2359347
17192,2017,environment/nature,133,2359347
17193,2017,education,133,2359347
17194,2017,personal/work,133,2359347
17195,2017,technology/science,133,2359347
17196,2017,technology/science,133,2359347
17197,2017,technology/science,133,2359347
17198,2017,technology/science,66,1374091
17199,2017,technology/science,66,1374091
17200,2017,TED ,66,1374091
17201,2017,technology/science,66,1374091
17202,2017,technology/science,66,1374091
17203,2017,technology/science,66,1374091
17204,2017,personal/work,66,1374091
17205,2017,personal/work,66,1374091
17206,2017,technology/science,66,1374091
17207,2017,technology/science,66,1374091
17208,2017,technology/science,66,1374091
17209,2017,technology/science,66,1374091
17210,2017,personal/work,66,1374091
17211,2017,education,66,1374091
17212,2017,technology/science,66,1374091
17213,2017,technology/science,66,1374091
17214,2017,technology/science,66,1374091
17215,2017,technology/science,66,1374091
17216,2017,technology/science,66,1374091
17217,2017,technology/science,66,1374091
17218,2017,technology/science,125,2759051
17219,2017,TED ,125,2759051
17220,2017,technology/science,125,2759051
17221,2017,technology/science,125,2759051
17222,2017,technology/science,125,2759051
17223,2017,technology/science,125,2759051
17224,2017,technology/science,125,2759051
17225,2017,technology/science,125,2759051
17226,2017,personal/work,125,2759051
17227,2017,education,125,2759051
17228,2017,technology/science,125,2759051
17229,2017,technology/science,125,2759051
17230,2017,technology/science,125,2759051
17231,2017,technology/science,125,2759051
17232,2017,technology/science,125,2759051
17233,2017,technology/science,125,2759051
17234,2017,personal/work,308,3950921
17235,2017,personal/work,308,3950921
17236,2017,personal/work,308,3950921
17237,2017,personal/work,308,3950921
17238,2017,technology/science,308,3950921
17239,2017,technology/science,308,3950921
17240,2017,personal/work,308,3950921
17241,2017,technology/science,308,3950921
17242,2017,technology/science,308,3950921
17243,2017,technology/science,308,3950921
17244,2017,technology/science,308,3950921
17245,2017,technology/science,51,893022
17246,2017,technology/science,51,893022
17247,2017,technology/science,51,893022
17248,2017,technology/science,51,893022
17249,2017,technology/science,51,893022
17250,2017,technology/science,51,893022
17251,2017,society,51,893022
17252,2017,personal/work,51,893022
17253,2017,education,51,893022
17254,2017,society,51,893022
17255,2017,personal/work,51,893022
17256,2017,society,51,893022
17257,2017,society,51,893022
17258,2017,society,51,893022
17259,2017,TED ,33,1354647
17260,2017,society,33,1354647
17261,2017,society,33,1354647
17262,2017,society,33,1354647
17263,2017,personal/work,33,1354647
17264,2017,personal/work,33,1354647
17265,2017,society,33,1354647
17266,2017,society,33,1354647
17267,2017,society,33,1354647
17268,2017,education,33,1354647
17269,2017,personal/work,33,1354647
17270,2017,society,33,1354647
17271,2017,society,33,1354647
17272,2017,society,33,1354647
17273,2017,society,33,1354647
17274,2017,society,36,896491
17275,2017,society,36,896491
17276,2017,TED ,36,896491
17277,2017,education,36,896491
17278,2017,personal/work,36,896491
17279,2017,personal/work,36,896491
17280,2017,society,36,896491
17281,2017,personal/work,36,896491
17282,2017,personal/work,36,896491
17283,2017,personal/work,36,896491
17284,2017,education,36,896491
17285,2017,society,36,896491
17286,2017,culture,36,896491
17287,2017,society,36,896491
17288,2017,education,36,896491
17289,2017,society,36,896491
17290,2017,personal/work,36,896491
17291,2017,society,36,896491
17292,2017,personal/work,41,793925
17293,2017,education,41,793925
17294,2017,personal/work,41,793925
17295,2017,personal/work,41,793925
17296,2017,personal/work,41,793925
17297,2017,society,41,793925
17298,2017,society,41,793925
17299,2017,personal/work,41,793925
17300,2017,technology/science,41,793925
17301,2017,technology/science,41,793925
17302,2017,technology/science,41,793925
17303,2017,technology/science,41,793925
17304,2017,education,41,793925
17305,2017,technology/science,41,793925
17306,2017,technology/science,41,793925
17307,2017,technology/science,41,793925
17308,2017,technology/science,41,793925
17309,2017,technology/science,41,793925
17310,2017,culture,33,1138566
17311,2017,culture,33,1138566
17312,2017,culture,33,1138566
17313,2017,culture,33,1138566
17314,2017,culture,53,1240167
17315,2017,technology/science,53,1240167
17316,2017,technology/science,53,1240167
17317,2017,technology/science,53,1240167
17318,2017,technology/science,93,942996
17319,2017,technology/science,93,942996
17320,2017,technology/science,93,942996
17321,2017,TED ,93,942996
17322,2017,personal/work,93,942996
17323,2017,personal/work,93,942996
17324,2017,technology/science,93,942996
17325,2017,technology/science,93,942996
17326,2017,technology/science,93,942996
17327,2017,education,93,942996
17328,2017,personal/work,93,942996
17329,2017,technology/science,93,942996
17330,2017,technology/science,93,942996
17331,2017,society,93,942996
17332,2017,environment/nature,93,942996
17333,2017,culture,93,942996
17334,2017,society,93,942996
17335,2017,society,93,942996
17336,2017,personal/work,93,942996
17337,2017,society,30,944259
17338,2017,TED ,30,944259
17339,2017,personal/work,30,944259
17340,2017,personal/work,30,944259
17341,2017,society,30,944259
17342,2017,society,30,944259
17343,2017,society,30,944259
17344,2017,society,30,944259
17345,2017,society,30,944259
17346,2017,society,270,1362265
17347,2017,society,270,1362265
17348,2017,personal/work,270,1362265
17349,2017,society,270,1362265
17350,2017,personal/work,270,1362265
17351,2017,society,270,1362265
17352,2017,society,270,1362265
17353,2017,society,270,1362265
17354,2017,society,270,1362265
17355,2017,personal/work,270,1362265
17356,2017,society,270,1362265
17357,2017,personal/work,270,1362265
17358,2017,society,270,1362265
17359,2017,education,270,1362265
17360,2017,personal/work,270,1362265
17361,2017,technology/science,270,1362265
17362,2017,education,270,1362265
17363,2017,personal/work,270,1362265
17364,2017,personal/work,270,1362265
17365,2017,technology/science,270,1362265
17366,2017,technology/science,270,1362265
17367,2017,technology/science,270,1362265
17368,2017,technology/science,270,1362265
17369,2017,technology/science,270,1362265
17370,2017,technology/science,270,1362265
17371,2017,technology/science,345,1514291
17372,2017,environment/nature,345,1514291
17373,2017,personal/work,345,1514291
17374,2017,technology/science,345,1514291
17375,2017,technology/science,345,1514291
17376,2017,technology/science,345,1514291
17377,2017,technology/science,345,1514291
17378,2017,technology/science,345,1514291
17379,2017,technology/science,345,1514291
17380,2017,education,345,1514291
17381,2017,environment/nature,345,1514291
17382,2017,personal/work,345,1514291
17383,2017,technology/science,345,1514291
17384,2017,personal/work,345,1514291
17385,2017,culture,345,1514291
17386,2017,society,345,1514291
17387,2017,society,345,1514291
17388,2017,society,345,1514291
17389,2017,society,345,1514291
17390,2017,society,345,1514291
17391,2017,society,345,1514291
17392,2017,society,345,1514291
17393,2017,society,52,690546
17394,2017,society,52,690546
17395,2017,culture,52,690546
17396,2017,education,52,690546
17397,2017,personal/work,52,690546
17398,2017,society,52,690546
17399,2017,society,52,690546
17400,2017,technology/science,52,690546
17401,2017,technology/science,52,690546
17402,2017,technology/science,52,690546
17403,2017,personal/work,52,690546
17404,2017,TED ,44,1107711
17405,2017,environment/nature,44,1107711
17406,2017,environment/nature,44,1107711
17407,2017,technology/science,44,1107711
17408,2017,environment/nature,44,1107711
17409,2017,technology/science,44,1107711
17410,2017,technology/science,44,1107711
17411,2017,environment/nature,44,1107711
17412,2017,technology/science,44,1107711
17413,2017,education,44,1107711
17414,2017,environment/nature,44,1107711
17415,2017,technology/science,44,1107711
17416,2017,technology/science,44,1107711
17417,2017,environment/nature,44,1107711
17418,2017,environment/nature,44,1107711
17419,2017,environment/nature,44,1107711
17420,2017,environment/nature,44,1107711
17421,2017,technology/science,44,1107711
17422,2017,technology/science,44,1107711
17423,2017,technology/science,44,1107711
17424,2017,environment/nature,44,1107711
17425,2017,technology/science,22,952784
17426,2017,personal/work,22,952784
17427,2017,technology/science,22,952784
17428,2017,personal/work,22,952784
17429,2017,personal/work,22,952784
17430,2017,technology/science,22,952784
17431,2017,technology/science,22,952784
17432,2017,society,22,952784
17433,2017,society,22,952784
17434,2017,society,22,952784
17435,2017,education,22,952784
17436,2017,society,22,952784
17437,2017,personal/work,22,952784
17438,2017,society,22,952784
17439,2017,personal/work,100,891398
17440,2017,culture,100,891398
17441,2017,personal/work,100,891398
17442,2017,personal/work,100,891398
17443,2017,society,100,891398
17444,2017,culture,100,891398
17445,2017,society,100,891398
17446,2017,culture,100,891398
17447,2017,society,100,891398
17448,2017,society,100,891398
17449,2017,society,100,891398
17450,2017,TED ,6,760537
17451,2017,culture,6,760537
17452,2017,society,6,760537
17453,2017,personal/work,6,760537
17454,2017,society,6,760537
17455,2017,society,6,760537
17456,2017,education,6,760537
17457,2017,society,6,760537
17458,2017,environment/nature,6,760537
17459,2017,environment/nature,6,760537
17460,2017,society,6,760537
17461,2017,society,6,760537
17462,2017,society,6,760537
17463,2017,TED ,74,1004810
17464,2017,society,74,1004810
17465,2017,personal/work,74,1004810
17466,2017,personal/work,74,1004810
17467,2017,personal/work,74,1004810
17468,2017,society,74,1004810
17469,2017,society,74,1004810
17470,2017,environment/nature,74,1004810
17471,2017,education,74,1004810
17472,2017,education,74,1004810
17473,2017,environment/nature,74,1004810
17474,2017,environment/nature,74,1004810
17475,2017,technology/science,74,1004810
17476,2017,TED ,22,1395806
17477,2017,technology/science,22,1395806
17478,2017,personal/work,22,1395806
17479,2017,technology/science,22,1395806
17480,2017,technology/science,22,1395806
17481,2017,personal/work,22,1395806
17482,2017,personal/work,22,1395806
17483,2017,personal/work,22,1395806
17484,2017,personal/work,22,1395806
17485,2017,technology/science,22,1395806
17486,2017,personal/work,22,1395806
17487,2017,education,19,890330
17488,2017,personal/work,19,890330
17489,2017,technology/science,19,890330
17490,2017,personal/work,19,890330
17491,2017,environment/nature,19,890330
17492,2017,personal/work,19,890330
17493,2017,technology/science,19,890330
17494,2017,personal/work,19,890330
17495,2017,technology/science,19,890330
17496,2017,education,19,890330
17497,2017,personal/work,19,890330
17498,2017,education,19,890330
17499,2017,technology/science,19,890330
17500,2017,technology/science,19,890330
17501,2017,culture,13,804359
17502,2017,culture,13,804359
17503,2017,culture,13,804359
17504,2017,culture,13,804359
17505,2017,culture,13,804359
17506,2017,personal/work,191,1257858
17507,2017,technology/science,191,1257858
17508,2017,personal/work,191,1257858
17509,2017,technology/science,191,1257858
17510,2017,personal/work,191,1257858
17511,2017,technology/science,191,1257858
17512,2017,technology/science,191,1257858
17513,2017,personal/work,191,1257858
17514,2017,personal/work,191,1257858
17515,2017,TED ,197,4503368
17516,2017,personal/work,197,4503368
17517,2017,personal/work,197,4503368
17518,2017,personal/work,197,4503368
17519,2017,personal/work,197,4503368
17520,2017,technology/science,197,4503368
17521,2017,personal/work,197,4503368
17522,2017,personal/work,197,4503368
17523,2017,personal/work,197,4503368
17524,2017,personal/work,197,4503368
17525,2017,technology/science,197,4503368
17526,2017,personal/work,197,4503368
17527,2017,technology/science,197,4503368
17528,2017,culture,197,4503368
17529,2017,society,197,4503368
17530,2017,culture,197,4503368
17531,2017,society,197,4503368
17532,2017,personal/work,197,4503368
17533,2017,society,28,1465808
17534,2017,society,28,1465808
17535,2017,education,28,1465808
17536,2017,personal/work,28,1465808
17537,2017,education,28,1465808
17538,2017,personal/work,28,1465808
17539,2017,personal/work,28,1465808
17540,2017,society,28,1465808
17541,2017,education,28,1465808
17542,2017,personal/work,28,1465808
17543,2017,culture,28,1465808
17544,2017,society,28,1465808
17545,2017,society,28,1465808
17546,2017,education,28,1465808
17547,2017,society,28,1465808
17548,2017,society,66,1086882
17549,2017,personal/work,66,1086882
17550,2017,culture,66,1086882
17551,2017,education,66,1086882
17552,2017,personal/work,66,1086882
17553,2017,culture,66,1086882
17554,2017,personal/work,66,1086882
17555,2017,society,66,1086882
17556,2017,culture,66,1086882
17557,2017,personal/work,66,1086882
17558,2017,culture,66,1086882
17559,2017,technology/science,66,1086882
17560,2017,technology/science,66,1086882
17561,2017,technology/science,66,1086882
17562,2017,technology/science,66,1086882
17563,2017,technology/science,60,869310
17564,2017,TED ,60,869310
17565,2017,personal/work,60,869310
17566,2017,technology/science,60,869310
17567,2017,technology/science,60,869310
17568,2017,technology/science,60,869310
17569,2017,technology/science,60,869310
17570,2017,technology/science,60,869310
17571,2017,education,60,869310
17572,2017,technology/science,60,869310
17573,2017,technology/science,60,869310
17574,2017,technology/science,60,869310
17575,2017,technology/science,60,869310
17576,2017,technology/science,60,869310
17577,2017,TED ,80,1173364
17578,2017,personal/work,80,1173364
17579,2017,personal/work,80,1173364
17580,2017,personal/work,80,1173364
17581,2017,personal/work,80,1173364
17582,2017,education,80,1173364
17583,2017,technology/science,80,1173364
17584,2017,education,80,1173364
17585,2017,personal/work,80,1173364
17586,2017,personal/work,80,1173364
17587,2017,technology/science,80,1173364
17588,2017,personal/work,80,1173364
17589,2017,TED ,37,933978
17590,2017,environment/nature,37,933978
17591,2017,technology/science,37,933978
17592,2017,personal/work,37,933978
17593,2017,technology/science,37,933978
17594,2017,society,37,933978
17595,2017,environment/nature,37,933978
17596,2017,personal/work,37,933978
17597,2017,environment/nature,37,933978
17598,2017,personal/work,37,933978
17599,2017,environment/nature,37,933978
17600,2017,environment/nature,37,933978
17601,2017,personal/work,37,933978
17602,2017,personal/work,37,933978
17603,2017,society,37,933978
17604,2017,society,37,933978
17605,2017,society,33,976473
17606,2017,TED ,33,976473
17607,2017,TED ,33,976473
17608,2017,society,33,976473
17609,2017,society,33,976473
17610,2017,society,33,976473
17611,2017,personal/work,33,976473
17612,2017,society,33,976473
17613,2017,society,33,976473
17614,2017,society,33,976473
17615,2017,environment/nature,33,976473
17616,2017,society,33,976473
17617,2017,society,33,976473
17618,2017,society,33,976473
17619,2017,society,33,976473
17620,2017,society,33,976473
17621,2017,technology/science,33,976473
17622,2017,society,101,1750573
17623,2017,education,101,1750573
17624,2017,personal/work,101,1750573
17625,2017,personal/work,101,1750573
17626,2017,personal/work,101,1750573
17627,2017,society,101,1750573
17628,2017,personal/work,101,1750573
17629,2017,society,101,1750573
17630,2017,education,101,1750573
17631,2017,personal/work,101,1750573
17632,2017,technology/science,101,1750573
17633,2017,technology/science,101,1750573
17634,2017,technology/science,101,1750573
17635,2017,technology/science,101,1750573
17636,2017,TED ,70,448733
17637,2017,TED ,70,448733
17638,2017,education,70,448733
17639,2017,personal/work,70,448733
17640,2017,education,70,448733
17641,2017,education,70,448733
17642,2017,education,70,448733
17643,2017,education,70,448733
17644,2017,culture,70,448733
17645,2017,education,70,448733
17646,2017,personal/work,70,448733
17647,2017,culture,5,640734
17648,2017,culture,5,640734
17649,2017,culture,5,640734
17650,2017,culture,5,640734
17651,2017,TED ,37,1707855
17652,2017,culture,37,1707855
17653,2017,technology/science,37,1707855
17654,2017,personal/work,37,1707855
17655,2017,technology/science,37,1707855
17656,2017,culture,37,1707855
17657,2017,culture,37,1707855
17658,2017,technology/science,37,1707855
17659,2017,technology/science,37,1707855
17660,2017,technology/science,37,1707855
17661,2017,technology/science,22,882840
17662,2017,TED ,22,882840
17663,2017,personal/work,22,882840
17664,2017,education,22,882840
17665,2017,education,22,882840
17666,2017,technology/science,22,882840
17667,2017,technology/science,22,882840
17668,2017,education,22,882840
17669,2017,technology/science,22,882840
17670,2017,education,22,882840
17671,2017,technology/science,22,882840
17672,2017,education,29,1257054
17673,2017,personal/work,29,1257054
17674,2017,personal/work,29,1257054
17675,2017,technology/science,29,1257054
17676,2017,personal/work,29,1257054
17677,2017,personal/work,29,1257054
17678,2017,personal/work,29,1257054
17679,2017,technology/science,29,1257054
17680,2017,technology/science,29,1257054
17681,2017,TED ,12,869734
17682,2017,personal/work,12,869734
17683,2017,society,12,869734
17684,2017,society,12,869734
17685,2017,society,12,869734
17686,2017,society,12,869734
17687,2017,society,12,869734
17688,2017,society,12,869734
17689,2017,society,12,869734
17690,2017,society,12,869734
17691,2017,society,12,869734
17692,2017,society,12,869734
17693,2017,society,12,869734
17694,2017,technology/science,83,908666
17695,2017,TED ,83,908666
17696,2017,personal/work,83,908666
17697,2017,personal/work,83,908666
17698,2017,personal/work,83,908666
17699,2017,technology/science,83,908666
17700,2017,technology/science,83,908666
17701,2017,technology/science,83,908666
17702,2017,technology/science,83,908666
17703,2017,technology/science,83,908666
17704,2017,education,83,908666
17705,2017,education,83,908666
17706,2017,technology/science,83,908666
17707,2017,technology/science,83,908666
17708,2017,technology/science,83,908666
17709,2017,technology/science,83,908666
17710,2017,culture,83,908666
17711,2017,TED ,44,1405468
17712,2017,culture,44,1405468
17713,2017,personal/work,44,1405468
17714,2017,technology/science,44,1405468
17715,2017,technology/science,44,1405468
17716,2017,technology/science,44,1405468
17717,2017,technology/science,44,1405468
17718,2017,technology/science,44,1405468
17719,2017,technology/science,44,1405468
17720,2017,personal/work,44,1405468
17721,2017,technology/science,44,1405468
17722,2017,TED ,22,1057942
17723,2017,technology/science,22,1057942
17724,2017,environment/nature,22,1057942
17725,2017,personal/work,22,1057942
17726,2017,education,22,1057942
17727,2017,technology/science,22,1057942
17728,2017,technology/science,22,1057942
17729,2017,environment/nature,22,1057942
17730,2017,society,22,1057942
17731,2017,society,22,1057942
17732,2017,society,22,1057942
17733,2017,environment/nature,22,1057942
17734,2017,education,22,1057942
17735,2017,society,39,1107309
17736,2017,personal/work,39,1107309
17737,2017,environment/nature,39,1107309
17738,2017,society,39,1107309
17739,2017,society,39,1107309
17740,2017,environment/nature,39,1107309
17741,2017,society,39,1107309
17742,2017,environment/nature,39,1107309
17743,2017,education,39,1107309
17744,2017,society,39,1107309
17745,2017,society,39,1107309
17746,2017,society,39,1107309
17747,2017,society,39,1107309
17748,2017,personal/work,39,1107309
17749,2017,society,39,1107309
17750,2017,personal/work,39,1107309
17751,2017,society,39,1107309
17752,2017,environment/nature,39,1107309
17753,2017,education,39,1107309
17754,2017,society,39,1107309
17755,2017,technology/science,39,1107309
17756,2017,technology/science,56,1247655
17757,2017,technology/science,56,1247655
17758,2017,technology/science,56,1247655
17759,2017,TED ,56,1247655
17760,2017,personal/work,56,1247655
17761,2017,personal/work,56,1247655
17762,2017,technology/science,56,1247655
17763,2017,technology/science,56,1247655
17764,2017,personal/work,56,1247655
17765,2017,technology/science,56,1247655
17766,2017,technology/science,56,1247655
17767,2017,technology/science,56,1247655
17768,2017,technology/science,56,1247655
17769,2017,personal/work,56,1247655
17770,2017,technology/science,56,1247655
17771,2017,technology/science,56,1247655
17772,2017,technology/science,57,1128480
17773,2017,TED ,57,1128480
17774,2017,environment/nature,57,1128480
