years,Category,comments,views
2016,technology/science,33,992773
2016,technology/science,33,992773
2016,personal/work,33,992773
2016,technology/science,125,2224913
2016,personal/work,125,2224913
2016,technology/science,125,2224913
2016,personal/work,125,2224913
2016,technology/science,125,2224913
2016,technology/science,125,2224913
2016,technology/science,125,2224913
2016,technology/science,125,2224913
2016,education,125,2224913
2016,technology/science,125,2224913
2016,technology/science,125,2224913
2016,technology/science,125,2224913
2016,personal/work,125,2224913
2016,technology/science,125,2224913
2016,technology/science,125,2224913
2016,technology/science,125,2224913
2016,technology/science,125,2224913
2016,society,93,1961502
2016,society,93,1961502
2016,culture,93,1961502
2016,personal/work,93,1961502
2016,personal/work,93,1961502
2016,personal/work,93,1961502
2016,culture,93,1961502
2016,society,93,1961502
2016,society,93,1961502
2016,personal/work,93,1961502
2016,society,93,1961502
2016,technology/science,93,1961502
2016,technology/science,93,1961502
2016,technology/science,93,1961502
2016,technology/science,93,1961502
2016,technology/science,93,1961502
2016,technology/science,335,1096198
2016,technology/science,335,1096198
2016,personal/work,335,1096198
2016,technology/science,335,1096198
2016,education,335,1096198
2016,personal/work,335,1096198
2016,personal/work,335,1096198
2016,technology/science,335,1096198
2016,technology/science,335,1096198
2016,technology/science,335,1096198
2016,technology/science,335,1096198
2016,technology/science,335,1096198
2016,education,335,1096198
2016,technology/science,335,1096198
2016,technology/science,335,1096198
2016,technology/science,335,1096198
2016,technology/science,92,1468353
2016,TED ,92,1468353
2016,technology/science,92,1468353
2016,technology/science,92,1468353
2016,technology/science,92,1468353
2016,technology/science,92,1468353
2016,environment/nature,92,1468353
2016,technology/science,92,1468353
2016,technology/science,92,1468353
2016,technology/science,92,1468353
2016,education,92,1468353
2016,personal/work,92,1468353
2016,technology/science,92,1468353
2016,environment/nature,92,1468353
2016,personal/work,92,1468353
2016,technology/science,92,1468353
2016,personal/work,23,1743987
2016,personal/work,23,1743987
2016,personal/work,23,1743987
2016,technology/science,23,1743987
2016,education,23,1743987
2016,personal/work,23,1743987
2016,personal/work,23,1743987
2016,personal/work,23,1743987
2016,personal/work,23,1743987
2016,personal/work,23,1743987
2016,personal/work,135,6484404
2016,personal/work,135,6484404
2016,personal/work,135,6484404
2016,personal/work,135,6484404
2016,technology/science,135,6484404
2016,personal/work,135,6484404
2016,education,135,6484404
2016,technology/science,135,6484404
2016,personal/work,135,6484404
2016,personal/work,135,6484404
2016,personal/work,135,6484404
2016,personal/work,135,6484404
2016,personal/work,135,6484404
2016,personal/work,135,6484404
2016,technology/science,35,961158
2016,technology/science,35,961158
2016,technology/science,35,961158
2016,technology/science,35,961158
2016,technology/science,35,961158
2016,technology/science,35,961158
2016,education,35,961158
2016,personal/work,35,961158
2016,technology/science,35,961158
2016,technology/science,35,961158
2016,technology/science,35,961158
2016,technology/science,73,902761
2016,society,73,902761
2016,personal/work,73,902761
2016,personal/work,73,902761
2016,personal/work,73,902761
2016,society,73,902761
2016,society,73,902761
2016,environment/nature,73,902761
2016,society,73,902761
2016,society,73,902761
2016,society,73,902761
2016,society,73,902761
2016,environment/nature,73,902761
2016,education,73,902761
2016,personal/work,73,902761
2016,society,73,902761
2016,society,73,902761
2016,education,73,902761
2016,society,73,902761
2016,education,73,902761
2016,society,73,902761
2016,society,73,902761
2016,technology/science,73,902761
2016,environment/nature,73,902761
2016,personal/work,73,902761
2016,technology/science,73,902761
2016,technology/science,73,902761
2016,technology/science,73,902761
2016,technology/science,73,902761
2016,technology/science,73,902761
2016,technology/science,73,902761
2016,culture,73,902761
2016,culture,45,2617414
2016,personal/work,45,2617414
2016,technology/science,45,2617414
2016,technology/science,45,2617414
2016,technology/science,45,2617414
2016,culture,45,2617414
2016,culture,45,2617414
2016,technology/science,45,2617414
2016,culture,45,2617414
2016,technology/science,45,2617414
2016,technology/science,45,2617414
2016,technology/science,45,2617414
2016,technology/science,45,2617414
2016,technology/science,155,2841795
2016,technology/science,155,2841795
2016,technology/science,155,2841795
2016,technology/science,155,2841795
2016,technology/science,155,2841795
2016,environment/nature,155,2841795
2016,technology/science,155,2841795
2016,technology/science,155,2841795
2016,technology/science,155,2841795
2016,technology/science,155,2841795
2016,personal/work,64,1015683
2016,technology/science,64,1015683
2016,personal/work,64,1015683
2016,personal/work,64,1015683
2016,technology/science,64,1015683
2016,technology/science,64,1015683
2016,technology/science,64,1015683
2016,technology/science,64,1015683
2016,technology/science,64,1015683
2016,technology/science,64,1015683
2016,technology/science,64,1015683
2016,technology/science,64,1015683
2016,technology/science,64,1015683
2016,technology/science,64,1015683
2016,technology/science,149,2399273
2016,technology/science,149,2399273
2016,personal/work,149,2399273
2016,technology/science,149,2399273
2016,technology/science,149,2399273
2016,technology/science,149,2399273
2016,personal/work,149,2399273
2016,technology/science,149,2399273
2016,technology/science,149,2399273
2016,technology/science,149,2399273
2016,technology/science,149,2399273
2016,personal/work,140,1360404
2016,technology/science,140,1360404
2016,environment/nature,140,1360404
2016,personal/work,140,1360404
2016,personal/work,140,1360404
2016,personal/work,140,1360404
2016,technology/science,140,1360404
2016,technology/science,140,1360404
2016,technology/science,140,1360404
2016,personal/work,140,1360404
2016,technology/science,140,1360404
2016,technology/science,140,1360404
2016,technology/science,140,1360404
2016,technology/science,140,1360404
2016,technology/science,140,1360404
2016,culture,140,1360404
2016,society,139,1419325
2016,society,139,1419325
2016,TED ,139,1419325
2016,society,139,1419325
2016,environment/nature,139,1419325
2016,society,139,1419325
2016,environment/nature,139,1419325
2016,society,139,1419325
2016,society,139,1419325
2016,society,139,1419325
2016,personal/work,139,1419325
2016,technology/science,139,1419325
2016,technology/science,139,1419325
2016,personal/work,139,1419325
2016,environment/nature,139,1419325
2016,personal/work,139,1419325
2016,technology/science,139,1419325
2016,technology/science,139,1419325
2016,technology/science,139,1419325
2016,technology/science,139,1419325
2016,technology/science,139,1419325
2016,technology/science,139,1419325
2016,technology/science,139,1419325
2016,technology/science,65,1417316
2016,environment/nature,65,1417316
2016,technology/science,65,1417316
2016,technology/science,65,1417316
2016,technology/science,65,1417316
2016,technology/science,65,1417316
2016,technology/science,65,1417316
2016,technology/science,65,1417316
2016,technology/science,65,1417316
2016,society,65,1417316
2016,society,65,1417316
2016,society,65,1417316
2016,society,65,1417316
2016,society,65,1417316
2016,technology/science,65,1417316
2016,technology/science,45,2300106
2016,personal/work,45,2300106
2016,personal/work,45,2300106
2016,technology/science,45,2300106
2016,technology/science,45,2300106
2016,technology/science,45,2300106
2016,personal/work,45,2300106
2016,technology/science,45,2300106
2016,technology/science,45,2300106
2016,technology/science,45,2300106
2016,personal/work,45,2300106
2016,personal/work,45,2300106
2016,personal/work,45,2300106
2016,technology/science,45,2300106
2016,technology/science,45,2300106
2016,personal/work,36,1060918
2016,personal/work,36,1060918
2016,education,36,1060918
2016,technology/science,36,1060918
2016,education,36,1060918
2016,personal/work,36,1060918
2016,personal/work,36,1060918
2016,environment/nature,107,1031398
2016,society,107,1031398
2016,environment/nature,107,1031398
2016,personal/work,107,1031398
2016,society,107,1031398
2016,environment/nature,107,1031398
2016,society,107,1031398
2016,society,107,1031398
2016,society,107,1031398
2016,society,107,1031398
2016,society,107,1031398
2016,environment/nature,107,1031398
2016,education,107,1031398
2016,personal/work,107,1031398
2016,education,107,1031398
2016,technology/science,107,1031398
2016,personal/work,107,1031398
2016,personal/work,107,1031398
2016,environment/nature,107,1031398
2016,environment/nature,107,1031398
2016,environment/nature,107,1031398
2016,personal/work,107,1031398
2016,technology/science,107,1031398
2016,technology/science,107,1031398
2016,technology/science,107,1031398
2016,environment/nature,107,1031398
2016,technology/science,107,1031398
2016,personal/work,73,2952041
2016,personal/work,73,2952041
2016,education,73,2952041
2016,personal/work,73,2952041
2016,personal/work,73,2952041
2016,technology/science,31,1531062
2016,education,31,1531062
2016,personal/work,31,1531062
2016,technology/science,31,1531062
2016,technology/science,31,1531062
2016,education,31,1531062
2016,personal/work,31,1531062
2016,personal/work,31,1531062
2016,personal/work,31,1531062
2016,personal/work,31,1531062
2016,technology/science,77,1973225
2016,environment/nature,77,1973225
2016,technology/science,77,1973225
2016,personal/work,77,1973225
2016,environment/nature,77,1973225
2016,environment/nature,77,1973225
2016,technology/science,77,1973225
2016,technology/science,77,1973225
2016,technology/science,77,1973225
2016,technology/science,77,1973225
2016,education,77,1973225
2016,personal/work,77,1973225
2016,personal/work,77,1973225
2016,environment/nature,77,1973225
2016,personal/work,77,1973225
2016,technology/science,77,1973225
2016,technology/science,77,1973225
2016,personal/work,35,1428083
2016,education,35,1428083
2016,education,35,1428083
2016,personal/work,35,1428083
2016,education,35,1428083
2016,personal/work,35,1428083
2016,technology/science,35,1428083
2016,education,35,1428083
2016,technology/science,35,1428083
2016,technology/science,35,1428083
2016,TED ,48,1426970
2016,technology/science,48,1426970
2016,technology/science,48,1426970
2016,environment/nature,48,1426970
2016,technology/science,48,1426970
2016,environment/nature,48,1426970
2016,environment/nature,48,1426970
2016,technology/science,48,1426970
2016,technology/science,48,1426970
2016,education,48,1426970
2016,personal/work,48,1426970
2016,environment/nature,48,1426970
2016,technology/science,48,1426970
2016,technology/science,48,1426970
2016,technology/science,48,1426970
2016,TED ,61,1437353
2016,personal/work,61,1437353
2016,personal/work,61,1437353
2016,technology/science,61,1437353
2016,technology/science,61,1437353
2016,technology/science,61,1437353
2016,education,61,1437353
2016,technology/science,61,1437353
2016,technology/science,61,1437353
2016,technology/science,61,1437353
2016,society,61,1437353
2016,personal/work,61,1437353
2016,society,61,1437353
2016,society,61,1437353
2016,society,29,1222519
2016,society,29,1222519
2016,culture,29,1222519
2016,personal/work,29,1222519
2016,society,29,1222519
2016,personal/work,29,1222519
2016,culture,29,1222519
2016,society,29,1222519
2016,society,29,1222519
2016,personal/work,29,1222519
2016,education,29,1222519
2016,culture,29,1222519
2016,culture,29,1222519
2016,society,29,1222519
2016,technology/science,29,1222519
2016,personal/work,29,1222519
2016,technology/science,29,1222519
2016,personal/work,139,961423
2016,personal/work,139,961423
2016,personal/work,139,961423
2016,culture,139,961423
2016,technology/science,139,961423
2016,culture,139,961423
2016,technology/science,139,961423
2016,technology/science,139,961423
2016,technology/science,139,961423
2016,technology/science,139,961423
2016,technology/science,139,961423
2016,technology/science,40,1184083
2016,personal/work,40,1184083
2016,environment/nature,40,1184083
2016,technology/science,40,1184083
2016,environment/nature,40,1184083
2016,technology/science,40,1184083
2016,technology/science,40,1184083
2016,technology/science,40,1184083
2016,technology/science,40,1184083
2016,technology/science,40,1184083
2016,technology/science,40,1184083
2016,environment/nature,40,1184083
2016,technology/science,40,1184083
2016,technology/science,67,1503016
2016,technology/science,67,1503016
2016,technology/science,67,1503016
2016,personal/work,67,1503016
2016,technology/science,67,1503016
2016,technology/science,67,1503016
2016,technology/science,67,1503016
2016,technology/science,67,1503016
2016,technology/science,67,1503016
2016,personal/work,67,1503016
2016,technology/science,67,1503016
2016,personal/work,67,1503016
2016,technology/science,67,1503016
2016,technology/science,67,1503016
2016,environment/nature,67,1503016
2016,personal/work,67,1503016
2016,technology/science,67,1503016
2016,technology/science,67,1503016
2016,TED ,24,1431262
2016,education,24,1431262
2016,personal/work,24,1431262
2016,technology/science,24,1431262
2016,personal/work,24,1431262
2016,personal/work,24,1431262
2016,personal/work,24,1431262
2016,technology/science,24,1431262
2016,technology/science,24,1431262
2016,education,24,1431262
2016,technology/science,24,1431262
2016,personal/work,15,914011
2016,technology/science,15,914011
2016,technology/science,15,914011
2016,education,15,914011
2016,education,15,914011
2016,society,15,914011
2016,society,15,914011
2016,society,15,914011
2016,personal/work,15,914011
2016,personal/work,64,1836233
2016,society,64,1836233
2016,personal/work,64,1836233
2016,personal/work,64,1836233
2016,personal/work,64,1836233
2016,personal/work,64,1836233
2016,society,64,1836233
2016,personal/work,64,1836233
2016,personal/work,64,1836233
2016,personal/work,64,1836233
2016,society,64,1836233
2016,society,64,1836233
2016,society,64,1836233
2016,society,120,876021
2016,technology/science,120,876021
2016,personal/work,120,876021
2016,personal/work,120,876021
2016,technology/science,120,876021
2016,culture,120,876021
2016,technology/science,120,876021
2016,technology/science,120,876021
2016,personal/work,120,876021
2016,technology/science,120,876021
2016,culture,120,876021
2016,culture,120,876021
2016,personal/work,120,876021
2016,technology/science,120,876021
2016,personal/work,120,876021
2016,technology/science,120,876021
2016,technology/science,120,876021
2016,TED ,74,1132257
2016,personal/work,74,1132257
2016,technology/science,74,1132257
2016,education,74,1132257
2016,technology/science,74,1132257
2016,technology/science,74,1132257
2016,education,74,1132257
2016,technology/science,74,1132257
2016,technology/science,74,1132257
2016,personal/work,74,1132257
2016,technology/science,74,1132257
2016,technology/science,74,1132257
2016,technology/science,74,1132257
2016,technology/science,74,1132257
2016,technology/science,74,1132257
2016,technology/science,96,1498103
2016,technology/science,96,1498103
2016,technology/science,96,1498103
2016,technology/science,96,1498103
2016,technology/science,96,1498103
2016,personal/work,96,1498103
2016,technology/science,96,1498103
2016,technology/science,96,1498103
2016,technology/science,96,1498103
2016,technology/science,96,1498103
2016,technology/science,96,1498103
2016,personal/work,96,1498103
2016,education,96,1498103
2016,technology/science,96,1498103
2016,personal/work,96,1498103
2016,technology/science,96,1498103
2016,personal/work,96,1498103
2016,technology/science,96,1498103
2016,technology/science,96,1498103
2016,technology/science,96,1498103
2016,technology/science,96,1498103
2016,personal/work,43,1800490
2016,technology/science,43,1800490
2016,personal/work,43,1800490
2016,personal/work,43,1800490
2016,education,43,1800490
2016,personal/work,43,1800490
2016,society,43,1800490
2016,society,43,1800490
2016,personal/work,43,1800490
2016,society,38,987388
2016,culture,38,987388
2016,society,38,987388
2016,TED ,38,987388
2016,personal/work,38,987388
2016,culture,38,987388
2016,personal/work,38,987388
2016,personal/work,38,987388
2016,culture,38,987388
2016,society,38,987388
2016,society,38,987388
2016,society,38,987388
2016,personal/work,38,987388
2016,society,38,987388
2016,society,38,987388
2016,society,38,987388
2016,technology/science,38,987388
2016,society,28,766188
2016,society,28,766188
2016,society,28,766188
2016,society,28,766188
2016,society,28,766188
2016,society,28,766188
2016,society,28,766188
2016,society,28,766188
2016,education,28,766188
2016,personal/work,28,766188
2016,society,28,766188
2016,technology/science,28,766188
2016,personal/work,28,766188
2016,technology/science,28,766188
2016,technology/science,28,766188
2016,personal/work,107,6406853
2016,education,107,6406853
2016,personal/work,107,6406853
2016,personal/work,107,6406853
2016,personal/work,107,6406853
2016,personal/work,107,6406853
2016,education,107,6406853
2016,technology/science,107,6406853
2016,education,107,6406853
2016,TED ,35,1183075
2016,technology/science,35,1183075
2016,technology/science,35,1183075
2016,technology/science,35,1183075
2016,technology/science,35,1183075
2016,technology/science,35,1183075
2016,technology/science,35,1183075
2016,technology/science,35,1183075
2016,technology/science,35,1183075
2016,technology/science,35,1183075
2016,education,35,1183075
2016,technology/science,35,1183075
2016,technology/science,35,1183075
2016,technology/science,35,1183075
2016,personal/work,35,1183075
2016,technology/science,35,1183075
2016,technology/science,35,1183075
2016,technology/science,68,768077
2016,culture,68,768077
2016,technology/science,68,768077
2016,personal/work,68,768077
2016,culture,68,768077
2016,personal/work,68,768077
2016,technology/science,68,768077
2016,personal/work,68,768077
2016,technology/science,68,768077
2016,technology/science,68,768077
2016,environment/nature,68,768077
2016,technology/science,68,768077
2016,technology/science,68,768077
2016,technology/science,68,768077
2016,TED ,212,1811102
2016,personal/work,212,1811102
2016,personal/work,212,1811102
2016,personal/work,212,1811102
2016,technology/science,212,1811102
2016,technology/science,212,1811102
2016,technology/science,212,1811102
2016,technology/science,212,1811102
2016,technology/science,212,1811102
2016,technology/science,212,1811102
2016,technology/science,212,1811102
2016,technology/science,212,1811102
2016,technology/science,212,1811102
2016,technology/science,212,1811102
2016,technology/science,212,1811102
2016,technology/science,212,1811102
2016,technology/science,212,1811102
2016,technology/science,51,1258881
2016,technology/science,51,1258881
2016,TED ,51,1258881
2016,personal/work,51,1258881
2016,technology/science,51,1258881
2016,technology/science,51,1258881
2016,TED ,372,2190919
2016,personal/work,372,2190919
2016,education,372,2190919
2016,personal/work,372,2190919
2016,personal/work,372,2190919
2016,personal/work,372,2190919
2016,technology/science,372,2190919
2016,personal/work,372,2190919
2016,personal/work,372,2190919
2016,personal/work,372,2190919
2016,personal/work,70,2275945
2016,technology/science,70,2275945
2016,personal/work,70,2275945
2016,technology/science,70,2275945
2016,technology/science,70,2275945
2016,technology/science,70,2275945
2016,education,70,2275945
2016,technology/science,70,2275945
2016,personal/work,70,2275945
2016,technology/science,70,2275945
2016,technology/science,70,2275945
2016,personal/work,70,2275945
2016,personal/work,70,2275945
2016,personal/work,70,2275945
2016,technology/science,34,1078782
2016,culture,34,1078782
2016,personal/work,34,1078782
2016,technology/science,34,1078782
2016,environment/nature,34,1078782
2016,technology/science,34,1078782
2016,environment/nature,34,1078782
2016,personal/work,34,1078782
2016,environment/nature,34,1078782
2016,environment/nature,34,1078782
2016,technology/science,34,1078782
2016,technology/science,34,1078782
2016,environment/nature,34,1078782
2016,personal/work,26,993232
2016,personal/work,26,993232
2016,technology/science,26,993232
2016,technology/science,26,993232
2016,culture,26,993232
2016,technology/science,26,993232
2016,society,26,993232
2016,society,26,993232
2016,personal/work,26,993232
2016,society,26,993232
2016,society,26,993232
2016,personal/work,26,993232
2016,personal/work,36,3016666
2016,personal/work,36,3016666
2016,culture,36,3016666
2016,culture,36,3016666
2016,education,36,3016666
2016,society,36,3016666
2016,culture,36,3016666
2016,culture,36,3016666
2016,society,36,3016666
2016,society,36,3016666
2016,society,39,929167
2016,society,39,929167
2016,society,39,929167
2016,personal/work,39,929167
2016,society,39,929167
2016,society,39,929167
2016,society,39,929167
2016,technology/science,39,929167
2016,technology/science,39,929167
2016,technology/science,39,929167
2016,technology/science,39,929167
2016,education,39,929167
2016,technology/science,39,929167
2016,technology/science,39,929167
2016,education,39,929167
2016,technology/science,39,929167
2016,technology/science,71,1049990
2016,technology/science,71,1049990
2016,personal/work,71,1049990
2016,technology/science,71,1049990
2016,personal/work,71,1049990
2016,education,71,1049990
2016,personal/work,71,1049990
2016,technology/science,71,1049990
2016,technology/science,71,1049990
2016,technology/science,71,1049990
2016,personal/work,71,1049990
2016,technology/science,71,1049990
2016,technology/science,71,1049990
2016,technology/science,71,1049990
2016,technology/science,71,1049990
2016,technology/science,71,1049990
2016,personal/work,28,1025698
2016,personal/work,28,1025698
2016,personal/work,28,1025698
2016,culture,28,1025698
2016,personal/work,28,1025698
2016,culture,28,1025698
2016,technology/science,28,1025698
2016,personal/work,28,1025698
2016,personal/work,28,1025698
2016,personal/work,28,1025698
2016,personal/work,28,1025698
2016,technology/science,28,1025698
2016,technology/science,28,1025698
2016,technology/science,60,1588740
2016,personal/work,60,1588740
2016,personal/work,60,1588740
2016,environment/nature,60,1588740
2016,society,60,1588740
2016,society,60,1588740
2016,personal/work,60,1588740
2016,technology/science,60,1588740
2016,environment/nature,60,1588740
2016,personal/work,44,1624428
2016,education,44,1624428
2016,education,44,1624428
2016,education,44,1624428
2016,personal/work,44,1624428
2016,society,44,1624428
2016,environment/nature,44,1624428
2016,society,44,1624428
2016,technology/science,44,1624428
2016,society,42,923916
2016,society,42,923916
2016,culture,42,923916
2016,personal/work,42,923916
2016,society,42,923916
2016,personal/work,42,923916
2016,society,42,923916
2016,culture,42,923916
2016,society,42,923916
2016,society,42,923916
2016,society,42,923916
2016,education,42,923916
2016,education,42,923916
2016,education,42,923916
2016,personal/work,42,923916
2016,education,42,923916
2016,culture,42,923916
2016,society,42,923916
2016,society,42,923916
2016,society,42,923916
2016,technology/science,42,923916
2016,culture,42,923916
2016,society,69,2028383
2016,society,69,2028383
2016,education,69,2028383
2016,society,69,2028383
2016,personal/work,69,2028383
2016,society,69,2028383
2016,culture,69,2028383
2016,TED ,103,1116194
2016,society,103,1116194
2016,personal/work,103,1116194
2016,culture,103,1116194
2016,society,103,1116194
2016,education,103,1116194
2016,technology/science,103,1116194
2016,technology/science,103,1116194
2016,personal/work,103,1116194
2016,TED ,60,1225718
2016,personal/work,60,1225718
2016,culture,60,1225718
2016,personal/work,60,1225718
2016,culture,60,1225718
2016,culture,60,1225718
2016,technology/science,60,1225718
2016,culture,60,1225718
2016,technology/science,60,1225718
2016,technology/science,60,1225718
2016,technology/science,60,1225718
2016,technology/science,70,1173235
2016,personal/work,70,1173235
2016,culture,70,1173235
2016,personal/work,70,1173235
2016,technology/science,70,1173235
2016,technology/science,70,1173235
2016,technology/science,70,1173235
2016,technology/science,70,1173235
2016,technology/science,70,1173235
2016,education,70,1173235
2016,technology/science,70,1173235
2016,society,70,1173235
2016,society,49,878864
2016,personal/work,49,878864
2016,personal/work,49,878864
2016,personal/work,49,878864
2016,society,49,878864
2016,personal/work,49,878864
2016,society,49,878864
2016,society,49,878864
2016,society,49,878864
2016,society,49,878864
2016,society,49,878864
2016,society,49,878864
2016,society,49,878864
2016,society,49,878864
2016,TED ,23,1191591
2016,society,23,1191591
2016,personal/work,23,1191591
2016,personal/work,23,1191591
2016,society,23,1191591
2016,society,23,1191591
2016,society,23,1191591
2016,society,23,1191591
2016,education,23,1191591
2016,society,23,1191591
2016,society,23,1191591
2016,culture,23,1191591
2016,personal/work,23,1191591
2016,technology/science,23,1191591
2016,technology/science,23,1191591
2016,culture,18,811599
2016,personal/work,18,811599
2016,personal/work,18,811599
2016,personal/work,18,811599
2016,personal/work,18,811599
2016,culture,18,811599
2016,culture,18,811599
2016,technology/science,18,811599
2016,education,18,811599
2016,culture,18,811599
2016,technology/science,18,811599
2016,technology/science,18,811599
2016,technology/science,18,811599
2016,technology/science,49,1434311
2016,personal/work,49,1434311
2016,personal/work,49,1434311
2016,technology/science,49,1434311
2016,technology/science,49,1434311
2016,education,49,1434311
2016,technology/science,49,1434311
2016,personal/work,49,1434311
2016,personal/work,49,1434311
2016,technology/science,49,1434311
2016,culture,49,1434311
2016,technology/science,49,1434311
2016,technology/science,49,1434311
2016,TED ,43,813426
2016,personal/work,43,813426
2016,personal/work,43,813426
2016,technology/science,43,813426
2016,technology/science,43,813426
2016,technology/science,43,813426
2016,personal/work,43,813426
2016,technology/science,43,813426
2016,personal/work,43,813426
2016,technology/science,43,813426
2016,technology/science,43,813426
2016,technology/science,43,813426
2016,society,43,813426
2016,TED ,70,809398
2016,personal/work,70,809398
2016,society,70,809398
2016,personal/work,70,809398
2016,society,70,809398
2016,society,70,809398
2016,society,70,809398
2016,society,70,809398
2016,society,70,809398
2016,society,70,809398
2016,society,70,809398
2016,society,70,809398
2016,education,73,1246214
2016,personal/work,73,1246214
2016,personal/work,73,1246214
2016,education,73,1246214
2016,society,73,1246214
2016,society,73,1246214
2016,society,73,1246214
2016,society,73,1246214
2016,personal/work,73,1246214
2016,TED ,59,4235594
2016,personal/work,59,4235594
2016,personal/work,59,4235594
2016,culture,59,4235594
2016,society,59,4235594
2016,personal/work,59,4235594
2016,personal/work,59,4235594
2016,society,59,4235594
2016,personal/work,59,4235594
2016,society,30,1396369
2016,society,30,1396369
2016,personal/work,30,1396369
2016,society,30,1396369
2016,environment/nature,30,1396369
2016,personal/work,30,1396369
2016,society,30,1396369
2016,society,30,1396369
2016,society,30,1396369
2016,society,30,1396369
2016,personal/work,24,803813
2016,society,24,803813
2016,personal/work,24,803813
2016,society,24,803813
2016,personal/work,24,803813
2016,environment/nature,24,803813
2016,technology/science,24,803813
2016,personal/work,24,803813
2016,education,24,803813
2016,environment/nature,24,803813
2016,technology/science,24,803813
2016,technology/science,24,803813
2016,technology/science,24,803813
2016,technology/science,36,1413042
2016,technology/science,36,1413042
2016,culture,36,1413042
2016,personal/work,36,1413042
2016,personal/work,36,1413042
2016,personal/work,36,1413042
2016,technology/science,36,1413042
2016,technology/science,36,1413042
2016,education,36,1413042
2016,personal/work,36,1413042
2016,personal/work,36,1413042
2016,technology/science,36,1413042
2016,technology/science,36,1413042
2016,technology/science,36,1413042
2016,TED ,126,3210972
2016,personal/work,126,3210972
2016,personal/work,126,3210972
2016,personal/work,126,3210972
2016,personal/work,126,3210972
2016,technology/science,126,3210972
2016,personal/work,126,3210972
2016,personal/work,126,3210972
2016,personal/work,126,3210972
2016,technology/science,126,3210972
2016,personal/work,30,971212
2016,technology/science,30,971212
2016,TED ,30,971212
2016,technology/science,30,971212
2016,environment/nature,30,971212
2016,environment/nature,30,971212
2016,technology/science,30,971212
2016,environment/nature,30,971212
2016,personal/work,30,971212
2016,personal/work,30,971212
2016,technology/science,30,971212
2016,environment/nature,30,971212
2016,technology/science,30,971212
2016,technology/science,30,971212
2016,environment/nature,30,971212
2016,education,30,971212
2016,personal/work,30,971212
2016,environment/nature,30,971212
2016,technology/science,30,971212
2016,personal/work,30,971212
2016,personal/work,30,971212
2016,society,40,1538107
2016,society,40,1538107
2016,personal/work,40,1538107
2016,society,40,1538107
2016,culture,40,1538107
2016,culture,40,1538107
2016,culture,40,1538107
2016,culture,40,1538107
2016,personal/work,40,1538107
2016,culture,40,1538107
2016,society,40,1538107
2016,society,40,1538107
2016,culture,40,1538107
2016,society,40,1538107
2016,society,40,1538107
2016,culture,40,1538107
2016,society,65,888896
2016,society,65,888896
2016,society,65,888896
2016,society,65,888896
2016,personal/work,65,888896
2016,personal/work,65,888896
2016,technology/science,65,888896
2016,technology/science,65,888896
2016,technology/science,65,888896
2016,technology/science,65,888896
2016,technology/science,65,888896
2016,personal/work,65,888896
2016,technology/science,65,888896
2016,culture,65,888896
2016,culture,65,888896
2016,technology/science,65,888896
2016,technology/science,65,888896
2016,technology/science,65,888896
2016,technology/science,65,888896
2016,technology/science,65,888896
2016,technology/science,65,888896
2016,technology/science,353,2432449
2016,society,353,2432449
2016,personal/work,353,2432449
2016,personal/work,353,2432449
2016,personal/work,353,2432449
2016,personal/work,353,2432449
2016,society,353,2432449
2016,society,353,2432449
2016,society,353,2432449
2016,society,353,2432449
2016,society,353,2432449
2016,education,353,2432449
2016,personal/work,353,2432449
2016,society,353,2432449
2016,society,353,2432449
2016,society,353,2432449
2016,society,353,2432449
2016,society,353,2432449
2016,society,353,2432449
2016,culture,353,2432449
2016,society,353,2432449
2016,society,353,2432449
2016,society,112,1370547
2016,TED ,112,1370547
2016,personal/work,112,1370547
2016,culture,112,1370547
2016,technology/science,112,1370547
2016,culture,112,1370547
2016,personal/work,112,1370547
2016,technology/science,112,1370547
2016,personal/work,112,1370547
2016,culture,112,1370547
2016,technology/science,112,1370547
2016,education,112,1370547
2016,culture,112,1370547
2016,technology/science,112,1370547
2016,personal/work,112,1370547
2016,culture,112,1370547
2016,personal/work,30,1162751
2016,TED ,30,1162751
2016,personal/work,30,1162751
2016,personal/work,30,1162751
2016,technology/science,30,1162751
2016,personal/work,30,1162751
2016,education,30,1162751
2016,personal/work,30,1162751
2016,technology/science,30,1162751
2016,technology/science,38,1827512
2016,personal/work,38,1827512
2016,personal/work,38,1827512
2016,technology/science,38,1827512
2016,personal/work,38,1827512
2016,personal/work,38,1827512
2016,technology/science,55,1475291
2016,personal/work,55,1475291
2016,technology/science,55,1475291
2016,technology/science,55,1475291
2016,environment/nature,30,990075
2016,environment/nature,30,990075
2016,culture,30,990075
2016,environment/nature,30,990075
2016,environment/nature,30,990075
2016,education,30,990075
2016,environment/nature,30,990075
2016,technology/science,30,990075
2016,environment/nature,30,990075
2016,environment/nature,30,990075
2016,environment/nature,30,990075
2016,personal/work,30,990075
2016,environment/nature,30,990075
2016,education,30,990075
2016,environment/nature,30,990075
2016,technology/science,30,990075
2016,education,30,990075
2016,environment/nature,30,990075
2016,environment/nature,59,1320671
2016,TED ,59,1320671
2016,environment/nature,59,1320671
2016,technology/science,59,1320671
2016,technology/science,59,1320671
2016,technology/science,59,1320671
2016,technology/science,59,1320671
2016,technology/science,59,1320671
2016,environment/nature,59,1320671
2016,society,59,1320671
2016,environment/nature,59,1320671
2016,society,59,1320671
